,Date,User,Tweet
23,2022-05-04 02:13:01+00:00,ZandroOchona,Presidential candidate Faisal Mangondato and VP candidate Atty. Carlos Serapio answer questions for today’s COMELEC PiliPinas Forum 2022 #ComelecKBPinterview #ABSCBNNews https://t.co/GXP1UDRx9S
24,2022-05-04 02:09:39+00:00,cnnphilippines,"THREAD: The Commission on Elections airs the PiliPinas Forum 2022 interview with presidential candidate Faisal Mangondato and running mate Carlos Serapio.

💻 Facebook https://t.co/DR0rb5N6Tz
📱 YouTube https://t.co/xAdM1uZegQ
Live stream https://t.co/CaczwFrLHP https://t.co/TCPla0IPXE"
25,2022-05-04 02:07:30+00:00,jantc1990,"NW COMELEC KBP #PiliPinasForum2022 [05-03-2022 / Faisal Mangondato &amp; Carlos Serapio / @sotto_tito] (LIVE)
@cnnphilippines #CNNPhilippines"
26,2022-05-04 02:06:28+00:00,dzrhnews,"Sasalang naman ngayong araw sa COMELEC-KBP PiliPinas Forum 2022 sina presidential candidate Faisal Mangondato at vice presidential candidates Carlos Serapio at Senate Pres. Vicente 'Tito' Sotto III, limang araw bago ang eleksyon. #Desisyon2022 https://t.co/YGSiyNhX2d"
27,2022-05-04 01:00:02+00:00,DZMMTeleRadyo,"Abangan si presidential bet Faisal Mangondato ngayong Mayo 4, alas-10 ng umaga sa Comelec-KBP PiliPinas Forum 2022.

Tumutok lang sa iba't ibang ABS-CBN News platforms, ANC, at TeleRadyo.

Para sa iba pang mga balita kaugnay sa #Halalan2022, magtungo sa https://t.co/z7WaIoKvqA https://t.co/UBtLlgWxcJ"
28,2022-05-03 15:40:52+00:00,juankarlosvraw,"I took The Blind Test and my top candidates are Leni Robredo, Ping Lacson, and Faisal Mangondato. 

 https://t.co/RPDCC5ESRJ"
29,2022-05-03 14:06:51+00:00,gmanews,"Walang pampublikong aktibidad ngayong araw ang tandem nina presidential candidate Faisal Mangondato at vice presidential candidate Carlos Serapio para sa kanilang kampanya sa #Eleksyon2022.

Bisitahin ang https://t.co/0jbNLXHcen para sa iba pang update. https://t.co/TS157rOsHX"
30,2022-05-03 11:22:01+00:00,Nyxie_Queen,"Presidential Candidates: Zodiac Signs Edition (Part 2)

Norberto Gonzales - Aries
Faisal Mangondato - Capricorn
Jose Montemayor Jr - Libra
Ernie Abella - unknown (based in my research only his birth year lang ang nakalagay.)"
31,2022-05-03 07:00:38+00:00,BrainstormPH,"Let us discover more about Ping Lacson, Faisal Mangondato, and Bongbong Marcos

Visit our website to view their political background more in detail.

#PILIpinas2022 #BrainstormPH #Halalan2022
----
Follow us at our social media sites:

FB: @brainstorm_PH
IG: @brainstorm.ph https://t.co/GI1SVOTUTW"
32,2022-05-02 23:52:10+00:00,mikomakomiyuko,@azucar_art Our chosen candidate!!! I'm enjoying my time cause I'm not really able to vote. My presidential candidates are Faisal Mangondato and BBM. Lol. I'm for Faisal because he's a Muslim brother. He's a good guy. I'm rooting for him. My second is BBM because he has great comments.
33,2022-05-02 23:16:10+00:00,inquirerdotnet,"Presidential candidate Faisal Mangondato's words are among the loudest and his conviction the strongest this election season when he talks about the long-neglected people of Mindanao, especially his Muslim brothers and sisters. | @dexcabalzaINQ /PDI https://t.co/KmfF3epMH1"
34,2022-05-02 10:00:00+00:00,EdjView,"Businessman Faisal Mangondato centers his campaign on pushing for a shift in the system of government to address the needs of the people.

#RumbleForDemocracy2022 
#TheEdjView https://t.co/k32XwiaCqm"
35,2022-05-02 08:36:47+00:00,CenterLawPH,@ernieabella @LeodyManggagawa @IskoMoreno #norbertogonzales @iampinglacson #faisalmangondato @bongbongmarcos #josemontemayor @MannyPacquiao  @lenirobredo
36,2022-05-02 07:09:55+00:00,iamchietake,"I took The Blind Test and my top candidates are Isko Moreno Domagoso, Ping Lacson, Faisal Mangondato and Ferdinand “Bongbong” Marcos Jr..

 https://t.co/y0AWwrkCtL"
37,2022-05-02 07:03:41+00:00,HollyIn88599788,"Let us get to know Ping Lacson, Faisal Mangondato, and Bongbong Marcos

Visit our website to view their profiles in detail!

#PILIpinas2022 #BrainstormPH #Halalan2022 
----
Follow us at our social media sites:

FB: @brainstorm_PH
IG: 
@brainstorm
.ph"
38,2022-05-02 07:00:19+00:00,BrainstormPH,"Let us get to know Ping Lacson, Faisal Mangondato, and Bongbong Marcos

Visit our website to view their profiles in detail!

#PILIpinas2022 #BrainstormPH #Halalan2022 
----
Follow us at our social media sites:

FB: @brainstorm_PH
IG: @brainstorm.ph https://t.co/tLCZnET3yG"
39,2022-05-02 04:09:58+00:00,dailyguardianph,"Senator Ping Lacson is at the fifth spot with 2% of the votes, followed by Ernesto Abella (1%), Faisal Mangondato (1%), Leody de Guzman (0.3%), Norberto Gonzales (0.1%), and Jose Montemayor Jr. (0.1%)."
40,2022-05-02 03:57:30+00:00,dzrhnews,"Ang mga dadalo: 
• Norberto Gonzales (May 3, 10 AM)
• Leody de Guzman &amp; Walden Bello (May 3, 11 AM)
• Faisal Mangondato (May 4, 10 AM)
• Tito Sotto (May 4, 11 AM)
• Manny SD Lopez (May 5, 10 AM)
• Ernesto Abella (May 5, 11 AM)"
41,2022-05-01 16:08:19+00:00,gmanews,"Nagampanya sa Zamboanga City sina presidential candidate Faisal Mangondato at Carlos Serapio noong Labor Day.

Sumalang din sa isang panayam si Mangodato sa kung saan sinabi niya na nais niya magkaroon ng representante ang mga Muslim sa ilalim ng pederalismo.

PHOTO: PTV https://t.co/6FESBTuIKx"
42,2022-05-01 05:21:03+00:00,ABSCBNNews,"Narito ang mga kumpirmadong lalahok:

• Norberto Gonzales (presidential candidate): May 3, 10 a.m.
• Leody de Guzman &amp; Walden Bello (presidential at vice presidential candidates): May 3, 11 a.m.
• Faisal Mangondato (presidential candidate): May 4, 10 a.m. 

(1/3)"
43,2022-05-01 03:13:21+00:00,cnnphilippines,"@piahontiveros @iampinkywebb Attendees:
Norberto Gonzales (May 3, 10am)
Leody de Guzman &amp; Walden Bello (May 3, 11am)
Faisal Mangondato (May 4, 10am)
Tito Sotto (May 4, 11am)
Manny SD Lopez (May 5, 10am)
Ernesto Abella (May 5, 11am)
Jose Montemayor &amp; Rizalito David (May 6, 10am)
Manny Pacquiao (May 6, 11am)"
44,2022-04-30 23:42:12+00:00,edsaur_,Faisal Mangondato is my president https://t.co/TBCweSwbFB
45,2022-04-30 15:22:51+00:00,akslandicho,tinatamad na akong maging kakampink from now on I am a faisal mangondato supporter
46,2022-04-30 11:02:37+00:00,jantc1990,NW #TheChatroom [04-30-2022 / Faisal Mangondato] @PTVph
47,2022-04-29 12:43:17+00:00,Plaridel_DLSU,"Kabilang ang mga sumusunod na presidential aspirant sa nagkumpirma upang lumahok:
- Ernesto Abella
- Leody de Guzman
- Norberto Gonzales
- Faisal Mangondato
- Jose Montemayor Jr.
- Manny Pacquiao"
48,2022-04-29 08:51:36+00:00,cnnphilippines,"JUST IN: 6 of 10 presidential bets agreed to the Comelec-KBP interviews:
- Ernesto Abella
- Leody de Guzman
- Norberto Gonzales
- Faisal Mangondato
- Jose Montemayor
- Manny Pacquiao

#TheFilipinoVotes | @meltlopez 

Election stories: https://t.co/ZSYN2EJMxu https://t.co/J0gsZjByDD"
