,Date,User,Tweet
89,2022-05-03 08:50:30+00:00,BobyCarsan,2 Minuto: Ibaba ang Blood Pressure – Payo ni Doc Willie Ong #818 https://t.co/CcEFtFG9aH
90,2022-05-03 08:20:01+00:00,TrishaJ58304510,Nag iisip talaga ako sa VP pero kay Leni sure na ako.. si Doc Willie Ong na lang siguro..
91,2022-05-03 07:49:08+00:00,BobyCarsan,Mabisang Gamot Laban sa HIGH BLOOD PRESSURE – ni Doc Willie Ong #359b https://t.co/Ls5QPmd5fJ
92,2022-05-03 07:07:40+00:00,masecdante,👍 on @YouTube: Food Poisoning and Diarrhea -- Doctor Willie Ong Health Blog #13 https://t.co/HbaVpITejP
93,2022-05-03 05:50:45+00:00,SisterPiningG,@kikopangilinan is my VP and doc willie ong for Depth of Health 😉
94,2022-05-03 05:03:23+00:00,phatkid_insidee,"Paano ko kaya iko-convince nanay ko na si Kiko ang iboto niya? Avid fan kasi yun ni Doc Willie Ong eh naguyama ata kakanuod ng herbal medicine sa youtube charot pero kidding aside for ""Leni"" na sila ng tatay ko so medyo complacent na ako. :) #IpanaloNa10To"
95,2022-05-03 04:25:02+00:00,JohnCalvin_20,"VP Leni Robredo for President 🌷🌷🌷
Doc Willie Ong for Vice President

Ito na talaga sigurado na ako. Tiwala ako sa dalawang leader na ito para sa mahal nating Inang Bayan. https://t.co/oFXROOIXGj"
96,2022-05-03 02:46:57+00:00,thechronicleph,"Ayon kay VP candidate Doc Willie Ong, wala siyang ginawang kasalanan ngayong eleksyon. Aniya, lagi siyang ‘present’ sa lahat ng debate at interviews.

#TheChronicle #SinoBayan https://t.co/QQ0vTJOqbA"
97,2022-05-03 01:46:13+00:00,taxerro,"Norberto gonzales for president
Willie ong for vice president

My choices might be unpopular but both best represent my ideology and political interest for the country"
98,2022-05-03 00:11:02+00:00,JamesOfHabit,"#Learning about 5th Co-vid- Surge sa South Africa, Posible Pumasok sa Pilipinas - Payo ni Doc Willie Ong #6 👉👉 https://t.co/GBNG6faiZn
⭐⭐⭐⭐⭐
#foreverlearning
#learninglife
#JOH
#JamesOfHabit https://t.co/u87SVJQyvv"
99,2022-05-02 16:15:57+00:00,msnph,Dr. Willie Ong campaigns in QC sans Mayor Isko https://t.co/1zFOjlmTFP https://t.co/UIAfLS07GV
100,2022-05-02 15:30:20+00:00,BobyCarsan,Morning High Blood Pressure : Nakamamatay Ito – By Doc Willie Ong #1083 https://t.co/925C0N5fKM
101,2022-05-02 14:13:34+00:00,UNTVNewsRescue,"Hindi alintana ng tambalang Isko Moreno at Doc Willie Ong ang patuloy na pagbaba ng kanilang rating sa latest pre-election survey ng Pulse Asia.

https://t.co/XtjPyFokvH"
102,2022-05-02 13:55:26+00:00,KuroNekoSama_13,Dami naging Doc Willie Ong eh kumain lang ng Ice cream hahahahaha
103,2022-05-02 13:15:27+00:00,etoyko,@itsmepinkss Same bbm and doc willie ong
104,2022-05-02 12:50:00+00:00,kyngbrll_,"Simula pa lang ng kandidatura ni VP Leni sa pagka-presidente, siya na ang iboboto ng nanay ko. Tapos ang Vice President pa niya noong una ay si Doc Willie Ong dahil nga fan siya.

Pero ngayon, tinanong ko ulit siya at si sen @kikopangilinan na ang VP nya!!! 🥺"
105,2022-05-02 12:42:13+00:00,gabbygabgabb,"@junsabayton Bayaw, my iba nman choice pero bakit c LP p rin pinili m? Well, ok nmn c Leni, ang problema subordinates niya cmula ky Kiko.
Pede k nmn mg-Lacson, lhat ng kaso nya dismissed at proven fabricated. Kng talaga hnap m matino bakit d c Willie Ong ikmpanya m? Nilamon kn rin ng sistema"
106,2022-05-02 12:16:49+00:00,Ryu_042626,@alvinelchico @DorisBigornia Letter D! NaIsko pa rin ako at Doc Willie Ong!💙☝. Mema Survey lang yan. Maiba naman tayo. Bughaw naman. Tama na ang BBM Vs. VP
107,2022-05-02 11:41:15+00:00,snowguingoyon,grabe interview kay doc willie ong ramdam ko sincerity at honest nya
108,2022-05-02 11:35:29+00:00,onenewsph,"Here's a look at the Aksyon Demokratiko motorcade in Quezon City, with vice presidential bet Doc Willie Ong and their senatorial candidates leading the convoy. https://t.co/aPIx2useyF"
109,2022-05-02 11:27:08+00:00,hot_gurl_chi,"AS PER VP, IDK THEY ARE STILL UNDECIDED BUT I THINK THEY R CONSIDERING DOC WILLIE ONG :/"
110,2022-05-02 11:12:02+00:00,21allenv,"@GaddiRafael AHAHAHAHAAHAHAHAHAHA KAPAG PING-DOK WILLIE ONG POTA COMBAT MEDIC, ARAW-ARAW ROTC 😆😆😆"
111,2022-05-02 09:09:27+00:00,heeeeeeelll,Doc Willie Ong palihog Ra gud kog tubag unsay angay ipainom na tambal ani sa mga  bsbo nga ni comment ani nga post salamat daan!! https://t.co/kly0v3jOwI
112,2022-05-02 08:49:01+00:00,martie_bautista,"LOOK | Scenes here at Quezon City for Aksyon Demokratiko’s motorcade. Presidential candidate, Isko Moreno, was not in attendance. 

Doc Willie Ong and the rest of the senatorial bets headed the convoy. 

@News5PH @onenewsph #BilangPilipino2022 https://t.co/IQUkEU5uXZ"
113,2022-05-02 08:21:32+00:00,rea1031,@f2_dlsu @neko_aple Sino ba talaga ang gusto mong kandidato? Yung kasama at susuporta kay Leni o yung mangungutya lang ! Kung ganun ang mga pagiisip nio si Willie Ong na lang kayo…. Haaay malapit na eleksiyon nagkokontrahan pa kayo….
114,2022-05-02 07:35:50+00:00,srianabo,"✅tito sotto/willie ong supporters na cinoconsider na si kiko
✅ some members of families na ""solid"" bbm-sara supporters are now considering leni"
115,2022-05-02 07:27:23+00:00,todobiranews,"ABSCBNNews: RT @biancadava: Presidential candidate Isko Moreno Domagoso a no-show at media interview ahead of Aksyon Demokratiko candidates’ motorcade in Quezon City on Monday afternoon.

His running mate, Dr. Willie Ong, says Domagoso has to attend an ‘… https://t.co/16g0zZegRD"
116,2022-05-02 07:17:39+00:00,mjaysoncayabyab,"Moreno was not available for an ambush interview, which usually takes place before a town hall rally or a motorcade, in this case scheduled this afternoon in QC. His running mate Dr. Willie Ong said the mayor has to attend an ""important meeting."" https://t.co/kkI597x5ds"
117,2022-05-02 07:05:29+00:00,biancadava,"Presidential candidate Isko Moreno Domagoso a no-show at media interview ahead of Aksyon Demokratiko candidates’ motorcade in Quezon City on Monday afternoon.

His running mate, Dr. Willie Ong, says Domagoso has to attend an ‘important meeting’. #Halalan2022 @ABSCBNNews https://t.co/FBCBHh4leR"
118,2022-05-02 06:38:38+00:00,piaranada,"Isko Moreno a no-show at media interview preceding his planned Quezon City motorcade, first interview after his decline in Pulse Asia April survey.

Running mate Willie Ong says Moreno has ‘important meeting’ to attend instead of a motorcade on week of elections. @rapplerdotcom https://t.co/HXFIHbyUWG"
119,2022-05-02 06:19:50+00:00,kaylacastama,@cnnphilippines Alam na ni Willie Ong kung gaano kalaki kita ng politiko kahit tumatakbo pa lang. Natuto sa katandem nya.
120,2022-05-02 06:02:42+00:00,yowricopeee13,mas trip ko pa si willie ong kesa ke kiko ewan ko ba HAHAHAHAHHAAHAHAHHAAH
121,2022-05-02 06:01:54+00:00,ilshieldyou,Mga KAKAMPINK o kung sino man nakakabasa nitong tweet: sa palagay nyo ba SOLID ang mga doctor and medical professionals naiboto si Willie Ong as VP??????? Dami na akong nakausap na medical field professionals na for Ong. SOLID daw???? (Pero pres nila syempre Leni)
122,2022-05-02 05:50:38+00:00,cgppscofficial,"PULSONG POLSAY: Mock Election 2022

Tingnan ang binoto ng mga mag-aaral mula CGPP ng University of Makati para sa pagka-Bise Presidente. 

1. Kiko Pangilinan - 131 votes
2. Sara Duterte - 27 votes
3. Dr. Willie Ong - 7 votes https://t.co/qXzM0m3k48"
123,2022-05-02 04:59:18+00:00,princejjjohn,bye walang chance si dr willie ong. paano natin malalaman ang sintomas bago pumanaw :( https://t.co/moEee8rOte
124,2022-05-02 04:19:16+00:00,SSiacon,"For vice president, doc willie ong.👌"
